City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
150,gwanda,-20.9333,29.0,290.07,58,39,3.01,ZW,1684103872
151,mgachi,51.05,142.2667,289.48,37,88,5.82,RU,1684103872
152,agirish,61.9247,63.0231,275.79,78,99,3.48,RU,1684103872
153,tasiilaq,65.6145,-37.6368,274.24,91,94,0.61,GL,1684103872
154,juneau,58.3019,-134.4197,289.15,100,75,5.66,US,1684103617
155,masumbwe,-3.6333,32.1833,292.59,74,46,0.79,TZ,1684103873
156,saskylakh,71.9167,114.0833,264.68,89,15,2.44,RU,1684103873
157,faanui,-16.4833,-151.75,300.46,73,18,1.66,PF,1684103873
158,tuktoyaktuk,69.4541,-133.0374,280.15,70,20,4.12,CA,1684103873
159,bandarbeyla,9.4942,50.8122,300.55,86,60,9.81,SO,1684103873
160,bambous virieux,-20.3428,57.7575,296.6,94,40,2.06,MU,1684103873
161,san patricio,28.017,-97.5169,304.12,57,100,3.48,US,1684103874
162,danane,7.2596,-8.155,295.79,99,98,1.25,CI,1684103874
163,mahebourg,-20.4081,57.7,296.62,94,40,2.06,MU,1684103874
164,guerrero negro,27.9769,-114.0611,293.81,56,0,6.13,MX,1684103874
165,souillac,-20.5167,57.5167,295.36,94,40,2.06,MU,1684103874
166,shimoda,34.6667,138.95,287.65,94,100,3.52,JP,1684103874
167,bethel,41.3712,-73.414,292.32,39,0,4.12,US,1684103875
168,naryan-mar,67.6713,53.087,274.35,90,100,5.72,RU,1684103875
169,vostok,46.4856,135.8833,282.31,62,100,1.58,RU,1684103875
170,severo-kurilsk,50.6789,156.125,282.03,65,62,3.58,RU,1684103875
171,cabo san lucas,22.8909,-109.9124,302.38,53,0,5.66,MX,1684103750
172,aasiaat,68.7098,-52.8699,267.48,83,95,2.86,GL,1684103876
173,la ronge,55.1001,-105.2842,297.29,23,75,4.12,CA,1684103876
174,buala,-8.145,159.5921,302.51,74,73,0.75,SB,1684103876
175,ciudad bolivar,8.1222,-63.5497,308.46,30,91,4.5,VE,1684103876
176,port pirie,-33.1833,138.0167,290.45,48,100,1.63,AU,1684103876
177,laguna,38.421,-121.4238,307.83,32,0,6.17,US,1684103877
178,lae,-6.7221,146.9847,301.52,74,89,2.0,PG,1684103877
179,zhanaozen,43.3,52.8,284.4,84,100,7.94,KZ,1684103877
180,arkansas city,37.062,-97.0384,296.97,78,75,5.66,US,1684103644
181,lingao,19.9103,109.6859,296.39,90,84,1.67,CN,1684103877
182,hukuntsi,-24.0,21.75,285.97,39,15,1.47,BW,1684103878
183,antofagasta,-23.65,-70.4,293.75,84,43,0.88,CL,1684103879
184,discovery bay,37.9085,-121.6002,307.2,38,0,5.66,US,1684103879
185,provideniya,64.3833,-173.3,273.21,55,20,8.0,RU,1684103879
186,avera,33.194,-82.5271,304.18,60,100,3.2,US,1684103879
187,north platte,41.1239,-100.7654,286.09,88,100,7.15,US,1684103880
